"climbRate","Sgz","p","q","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SaTime1","SaTime2","SaTime3","SaTime4","diffSaTime1","diffSaTime2","diffSaTime3","Sa","Goal"
52,-42,-0.49,-0.08,-1,-11,11,0.023,0.7,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.014
444,-35,0.04,-0.16,-1.4,-11,23,0.026,-0.5,-2e-04,-2e-04,-2e-04,-2e-04,0,0,0,-2e-04,0.019
619,-19,0.39,0.16,-1.1,-11,-16,0.018,-1.8,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.021
-239,-1,0.37,0.24,1.3,-9,-25,-0.015,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.015
3,-14,-0.28,0.03,-0.7,-11,1,0.009,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.015
162,-13,-0.04,-0.07,-0.9,-11,16,0.017,-1.4,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,-4e-04,0.019
-29,3,0.44,0.14,1,-9,-8,-0.013,-0.8,-0.0011,-9e-04,-9e-04,-7e-04,-2e-04,0,-3e-04,-7e-04,0.017
-79,1,-0.09,0.02,1.3,-9,4,-0.042,-0.2,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.018
-70,1,-0.25,0.04,1.2,-9,1,-0.042,-0.7,-0.001,-0.0012,-0.0012,-0.0013,2e-04,0,1e-04,-0.0013,0.017
157,8,0.1,0.1,-1.2,-11,-7,0.014,-0.6,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-64,11,0.3,0.1,-0.4,-10,-8,0.003,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.018
-44,4,0.14,0,0.6,-9,4,-0.006,-0.2,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.018
-40,3,-0.46,0.13,0.1,-10,-7,-0.016,-1.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-54,2,-0.48,0.1,0,-10,-9,-0.015,-0.5,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.019
-146,0,-0.46,0.09,-0.8,-11,-7,0.011,0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.017
-31,-12,0.51,0.02,-0.5,-10,3,0.012,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-55,-13,0.42,0.07,0.7,-9,-5,-0.015,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.019
-97,-21,-0.49,0.09,-1.2,-11,-6,0.015,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
-107,-22,-0.46,0.09,-1.3,-11,-6,0.015,0.2,-4e-04,-5e-04,-5e-04,-5e-04,1e-04,0,0,-5e-04,0.019
-233,-27,-0.06,0.11,-1.8,-12,-9,0.026,0.4,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.018
-281,-35,0.4,0.07,-1.5,-11,-2,0.023,-0.5,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.017
-287,-37,0.53,-0.03,-1.2,-11,-1,0.021,0.7,-4e-04,-3e-04,-3e-04,-3e-04,-2e-04,0,-1e-04,-3e-04,0.018
-307,-50,0.22,0.06,0.1,-10,-2,-0.027,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.017
-258,-58,-0.14,0,0.2,-10,6,-0.021,-0.7,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.016
-226,-60,-0.21,-0.08,0.1,-10,6,-0.002,0.7,-5e-04,-5e-04,-5e-04,-6e-04,1e-04,0,1e-04,-6e-04,0.015
328,-57,0.3,-0.1,0.2,-10,14,0.012,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
283,-41,0.05,0.15,0.9,-9,-16,-0.026,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.021
-183,-38,-0.49,0.21,0.3,-10,-20,-0.018,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.016
-333,-44,-0.6,-0.19,-0.4,-10,6,-0.004,5.5,-6e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.015
316,-32,0.45,0.04,-0.4,-10,0,0.005,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.019
114,-21,0.24,0.13,0.7,-9,-12,-0.015,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-14,-20,-0.12,0.06,0.9,-9,-3,-0.038,0.5,-0.001,-0.0011,-0.0011,-0.0012,1e-04,0,1e-04,-0.0012,0.019
-82,-21,-0.41,0.09,0.5,-9,-8,-0.018,0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-131,-22,-0.52,0.08,0.2,-10,-6,-0.012,0.2,-7e-04,-8e-04,-8e-04,-8e-04,1e-04,0,1e-04,-8e-04,0.017
-157,-24,-0.52,-0.06,-0.2,-10,-3,0.008,1.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,1e-04,-5e-04,0.016
-84,-26,-0.37,-0.02,-0.7,-11,9,0.015,-0.8,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
121,-24,0.5,0.02,-0.4,-10,4,0.014,-0.4,-4e-04,-4e-04,-4e-04,-3e-04,-1e-04,0,-1e-04,-3e-04,0.018
-112,-20,-0.2,0.08,1.3,-9,-7,-0.018,0,-7e-04,-8e-04,-8e-04,-8e-04,1e-04,0,1e-04,-8e-04,0.019
-219,-25,-0.2,-0.05,0.9,-9,2,0.011,2.5,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-236,-31,-0.26,0.1,0.6,-9,-6,-0.019,-0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-257,-39,-0.47,-0.14,-0.2,-10,10,0.008,2.5,-5e-04,-5e-04,-5e-04,-5e-04,1e-04,0,0,-5e-04,0.014
-51,-42,-0.32,-0.23,-0.7,-11,26,0.014,1.6,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.013
58,-42,-0.26,-0.18,-0.8,-11,26,0.016,-0.7,-3e-04,-4e-04,-4e-04,-4e-04,1e-04,0,0,-4e-04,0.014
304,-39,-0.03,-0.15,-1,-11,23,0.025,-0.9,-2e-04,-2e-04,-2e-04,-2e-04,0,0,0,-2e-04,0.019
304,-19,0.55,0.13,-0.1,-10,-11,0.015,-0.4,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.02
169,-14,0.6,0.2,0.7,-9,-16,-0.008,-1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-51,-13,0.39,0.15,1.6,-8,-13,-0.019,-0.9,-9e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.019
-147,-14,0.21,0.05,1.9,-8,-11,-0.025,1.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.016
-127,-28,-0.08,0.04,1.5,-9,-2,0.002,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.016
-110,-19,0.03,0.05,-0.6,-10,-2,0.005,-0.1,-5e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-113,-19,0.04,0.05,-0.6,-10,-2,0.005,-0.1,-5e-04,-5e-04,-5e-04,-6e-04,0,0,0,-6e-04,0.018
-147,-21,0.14,0.1,-0.5,-10,-8,0.012,-0.4,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
-145,-30,0.49,0.02,0.6,-9,1,0.009,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-179,-33,0.28,0.16,1.2,-9,-13,-0.037,-1.6,-0.0012,-0.0011,-0.0011,-0.0011,-2e-04,0,0,-0.0011,0.017
-250,-35,0.05,0.06,1.3,-9,-11,-0.044,0.9,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.018
-262,-39,-0.31,0.04,1.2,-9,3,-0.046,-0.4,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.016
-233,-45,-0.75,-0.11,0.4,-10,11,-0.02,1.8,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.017
-208,-45,-0.79,-0.07,0.3,-10,12,-0.019,0.3,-9e-04,-9e-04,-9e-04,-0.001,1e-04,0,1e-04,-0.001,0.016
-103,-48,-0.79,-0.09,-0.8,-11,10,0.01,1.2,-5e-04,-5e-04,-5e-04,-6e-04,1e-04,0,0,-6e-04,0.015
-3,-49,-0.63,-0.12,-1.4,-11,14,0.026,0.6,-2e-04,-3e-04,-3e-04,-3e-04,1e-04,0,0,-3e-04,0.014
62,-49,-0.51,-0.13,-1.6,-12,17,0.031,0.5,-1e-04,-1e-04,-1e-04,-2e-04,-1e-04,0,1e-04,-2e-04,0.015
294,-45,-0.09,-0.12,-1.9,-12,19,0.033,-0.4,-2e-04,-2e-04,-2e-04,-2e-04,0,0,0,-2e-04,0.019
310,-33,0.45,0.15,-1.5,-11,-7,0.015,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
-372,-35,0.01,0.42,-0.5,-14,-23,0.025,0,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.045
-487,-50,0.41,-0.21,-0.2,-14,21,0.02,1.5,-0.0012,-0.001,-0.001,-0.001,-3e-04,0,0,-0.001,0.047
-197,-65,0.16,0.03,1,-13,6,-0.018,-0.3,-0.0023,-0.0023,-0.0023,-0.0023,0,0,0,-0.0023,0.044
291,-63,-0.49,-0.04,0.2,-14,11,-0.012,-0.2,-0.0022,-0.0022,-0.0022,-0.0022,0,0,0,-0.0022,0.047
392,-55,-0.55,0.16,-0.7,-15,1,0.002,-1,-0.0019,-0.0019,-0.0019,-0.0019,0,0,0,-0.0019,0.046
392,-53,-0.54,0.13,-0.8,-15,-1,0.002,-0.4,-0.0018,-0.0019,-0.0019,-0.0019,1e-04,0,0,-0.0019,0.049
285,-39,-0.22,0.22,-1.8,-16,-8,0.016,0.2,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.046
203,-19,0.41,0.17,-1.2,-15,-4,0.009,-0.2,-0.0017,-0.0016,-0.0016,-0.0014,-2e-04,0,-3e-04,-0.0014,0.047
-56,-20,0.31,0.11,0,-14,0,0.01,-0.2,-0.0014,-0.0012,-0.0012,-0.0012,-3e-04,0,0,-0.0012,0.043
170,-24,-0.17,-0.03,1.1,-13,10,-0.015,-0.3,-0.0016,-0.0017,-0.0017,-0.0018,1e-04,0,1e-04,-0.0018,0.038
90,5,-0.43,0.33,-1.1,-15,-15,-0.002,-0.9,-0.0016,-0.0017,-0.0017,-0.0017,1e-04,0,0,-0.0017,0.044
-388,-8,0.03,0.25,-2.1,-16,-6,0.018,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.037
-445,-13,0.17,0.04,-2,-16,-7,0.018,1.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.038
-437,-18,0.27,0.05,-1.9,-16,5,0.014,1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,-2e-04,-0.0012,0.035
-272,-31,0.37,0.04,-1.1,-15,9,0.001,-0.7,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.032
206,-34,0.35,-0.1,0.1,-14,16,-0.004,0,-0.0014,-0.0014,-0.0014,-0.0014,0,0,0,-0.0014,0.037
311,-26,0.28,0.11,0.6,-13,-7,-0.007,-0.1,-0.0016,-0.0014,-0.0014,-0.0014,-3e-04,0,0,-0.0014,0.039
20,-16,-0.32,0.23,0.6,-13,-13,-0.019,-0.2,-0.0018,-0.0018,-0.0018,-0.0018,0,0,0,-0.0018,0.037
-134,-18,-0.6,0.2,-0.3,-14,-7,-0.014,-0.5,-0.0014,-0.0016,-0.0016,-0.0018,2e-04,0,2e-04,-0.0018,0.036
-160,-19,-0.6,0.16,-0.6,-14,-8,0.003,0.1,-0.0012,-0.0013,-0.0013,-0.0014,1e-04,0,1e-04,-0.0014,0.038
-198,-21,-0.51,0.24,-1,-15,-6,0.013,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.033
8,-31,0.33,0.04,-1.5,-15,8,0.021,-0.3,-0.001,-8e-04,-8e-04,-8e-04,-3e-04,0,0,-8e-04,0.035
-50,-31,0.14,0.18,-0.7,-15,-6,-0.012,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,-0.0016,0.034
-85,-31,0.1,0.09,-0.6,-14,-7,-0.004,0.4,-0.0013,-0.0014,-0.0014,-0.0014,1e-04,0,0,-0.0014,0.032
-92,-32,0.1,-0.04,-0.5,-14,2,0.004,1.3,-0.001,-0.0011,-0.0011,-0.0012,2e-04,0,1e-04,-0.0012,0.031
194,-28,0.55,0.21,0.9,-13,3,0.003,-1.7,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.035
-122,-25,0.31,0.19,2.5,-12,-12,-0.011,-0.2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.031
-208,-29,0.18,-0.09,2.8,-11,7,-0.01,2,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.029
103,-33,-0.4,-0.01,2.3,-12,6,-0.012,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.031
-20,-10,-0.19,0.26,-0.6,-14,-18,0.004,0.7,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.033
-119,-11,-0.17,0.23,-0.7,-15,-17,0.005,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.03
-176,-22,0.43,0.09,-0.3,-14,1,0.015,-0.2,-0.001,-9e-04,-9e-04,-8e-04,-2e-04,0,-2e-04,-8e-04,0.027
34,-27,0.37,-0.05,0.9,-13,10,-0.006,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.029
155,-19,-0.36,0.07,1,-13,1,-0.019,0,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.03
102,-14,-0.61,0.13,-0.1,-14,-5,-0.01,0.2,-0.0012,-0.0014,-0.0014,-0.0014,3e-04,0,0,-0.0014,0.03
-111,-14,0.05,0.18,-1.5,-15,-7,0.018,-0.1,-0.001,-9e-04,-9e-04,-8e-04,-2e-04,0,-2e-04,-8e-04,0.025
112,-18,0.06,-0.07,-1.2,-15,15,-0.006,-0.1,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.029
-74,-10,-0.13,0.09,0.2,-14,-1,-0.012,-0.2,-0.0011,-0.0011,-0.0011,-0.0013,1e-04,0,2e-04,-0.0013,0.025
53,-11,-0.06,0.02,-0.1,-14,7,0.004,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.027
-245,-6,-0.03,0.18,0.3,-14,-10,-0.004,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.027
-353,-18,-0.02,0.11,0.2,-14,-5,0.001,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.024
-49,-37,0.19,0.01,0.6,-13,7,0.003,-0.1,-0.001,-9e-04,-9e-04,-9e-04,-2e-04,0,0,-9e-04,0.026
52,-38,-0.37,0.02,0.3,-14,7,-0.013,-0.6,-0.001,-0.0013,-0.0013,-0.0013,2e-04,0,0,-0.0013,0.024
301,-28,0.07,0.02,-0.5,-14,7,0.016,-0.1,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.027
-26,-13,0.12,0.18,0.2,-14,-11,-0.002,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.025
-134,-16,0.1,0.14,0.4,-14,-5,-0.002,-0.6,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.023
-29,-21,0.16,0,0.7,-13,7,0.002,0.2,-0.001,-9e-04,-9e-04,-9e-04,-2e-04,0,0,-9e-04,0.025
-80,-23,-0.32,0.11,0.5,-14,-4,-0.012,-0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.023
27,-26,-0.33,0.05,-0.9,-15,5,0.005,-0.1,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.024
-130,-23,0.19,0.13,-0.1,-14,-5,-0.003,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.023
305,-21,-0.38,0.01,0.2,-14,7,-0.015,0,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.024
-144,-11,-0.02,0.13,-2.8,-17,2,0.015,-0.7,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
-13,-14,0.43,0.04,-2.4,-16,8,0.023,-0.5,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.023
-12,-13,0.43,0.14,-1.3,-15,-4,-0.009,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.025
-109,-14,0.24,0.24,-0.9,-15,-16,-0.019,-0.7,-0.0012,-0.0013,-0.0013,-0.0013,1e-04,0,0,-0.0013,0.023
-218,-17,0.13,0.1,-0.7,-15,-5,-0.009,1.5,-8e-04,-0.001,-0.001,-0.0011,1e-04,0,2e-04,-0.0011,0.022
-255,-27,0.39,0.1,0,-14,-2,0.01,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-250,-32,0.48,-0.12,0.5,-14,7,0.008,2.9,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.022
-170,-38,0.38,0.09,1.5,-12,-2,-0.013,-0.5,-0.0012,-0.0011,-0.0011,-0.001,-2e-04,0,-2e-04,-0.001,0.021
-178,-41,0.19,-0.02,1.8,-12,3,-0.021,1.4,-0.0013,-0.0013,-0.0013,-0.0012,0,0,-3e-04,-0.0012,0.02
-44,-46,-0.45,0,1.4,-13,6,-0.025,0.1,-0.0012,-0.0013,-0.0013,-0.0013,1e-04,0,0,-0.0013,0.021
213,-37,0.34,0.04,0.6,-13,4,0.017,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.023
-92,-30,-0.15,0.18,1.4,-13,-13,-0.021,-0.1,-9e-04,-0.001,-0.001,-0.0012,1e-04,0,2e-04,-0.0012,0.021
-166,-37,0.07,0.06,1.2,-13,0,0.01,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-162,-39,0.13,0,1.3,-13,1,0.007,0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,-2e-04,-7e-04,0.02
-157,-40,0.14,-0.03,1.3,-13,3,0.004,1.3,-9e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.018
41,-31,-0.53,0.13,0.5,-13,-7,-0.011,0.1,-9e-04,-0.0011,-0.0011,-0.0011,1e-04,0,0,-0.0011,0.021
24,-30,0.22,-0.1,-0.5,-14,11,0.013,2.5,-7e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.021
-48,-26,-0.46,0.12,-1.2,-15,-7,0.003,0.7,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.021
-90,-28,-0.29,0.13,-1.7,-16,-3,0.014,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
62,-30,0.47,0.05,-1.4,-15,5,0.019,-0.1,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.022
82,-30,0.53,0.07,-1.2,-15,5,0.012,-0.2,-9e-04,-9e-04,-9e-04,-7e-04,0,0,-4e-04,-7e-04,0.021
-102,-29,-0.28,0.12,-0.4,-14,-6,-0.015,0.2,-7e-04,-9e-04,-9e-04,-0.0012,1e-04,0,3e-04,-0.0012,0.021
-145,-33,0,0.11,-0.7,-15,-4,0.018,0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-41,-37,0.39,0.02,-0.3,-14,11,0.021,-1.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.021
-43,-37,0.3,0.1,0.9,-13,-4,-0.009,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.019
139,-36,0.17,0.02,1.6,-12,4,0.006,-0.4,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
167,-34,0.18,0.1,1.7,-12,5,-0.004,-0.6,-0.0012,-0.0011,-0.0011,-8e-04,-3e-04,0,-4e-04,-8e-04,0.019
162,-32,-0.02,-0.04,1.7,-12,0,-0.026,1.7,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.02
160,-25,-0.54,0.09,1.1,-13,-2,-0.022,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.021
61,-20,-0.64,0.12,-0.7,-15,-5,0.002,0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,1e-04,-9e-04,0.02
43,-20,-0.59,0.1,-1.1,-15,-3,0.011,0.3,-7e-04,-7e-04,-7e-04,-8e-04,0,0,1e-04,-8e-04,0.019
109,-18,-0.25,0.03,-1.7,-16,11,0.029,-0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
303,-12,0.29,0.02,-1.7,-16,8,0.028,-0.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
-187,1,0.46,0.32,0.5,-13,-29,-0.021,0,-0.001,-0.001,-0.001,-0.0011,0,0,1e-04,-0.0011,0.021
-471,-13,0.08,0.13,1.2,-13,-12,-0.023,0.6,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.019
-494,-27,-0.3,0.08,1,-13,3,-0.023,-1,-0.0011,-0.0012,-0.0012,-0.0012,1e-04,0,0,-0.0012,0.02
-490,-28,-0.34,0.07,0.9,-13,2,-0.023,-0.7,-0.0011,-0.0011,-0.0011,-0.0012,1e-04,0,1e-04,-0.0012,0.019
-456,-39,-0.28,0.02,0.4,-14,6,0.014,0.5,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.016
-222,-49,-0.08,-0.09,0.1,-14,24,0.012,-1.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
107,-51,0.23,-0.09,0.3,-14,18,0.019,0.1,-5e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,0,-5e-04,0.019
256,-46,0.4,0.04,0.7,-13,0,0.009,-0.1,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.021
-21,-36,-0.36,0.13,0.4,-14,-8,-0.001,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.019
492,-21,0.29,0.02,0.1,-14,6,0.009,-0.6,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
542,-13,0.35,0.23,0.4,-14,-4,0.003,-3.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.021
447,-4,0.37,0.21,0.8,-13,-13,0.001,-1.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.022
-131,7,-0.11,0.22,1.3,-13,-18,-0.015,0,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.02
-297,0,-0.3,0.11,1,-13,-2,-0.012,-0.3,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
-286,-15,-0.63,0.07,-0.4,-14,2,-0.013,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.018
-244,-1,0.24,0.23,-0.4,-14,-17,-0.007,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
622,-6,0.23,-0.12,0,-14,18,0.001,0,-9e-04,-9e-04,-9e-04,-8e-04,0,0,-2e-04,-8e-04,0.019
-521,32,0.19,0.22,-1.1,-15,-15,0.004,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-626,21,0.25,-0.06,-0.8,-15,5,0.005,3.6,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
-454,4,0.33,-0.01,-0.3,-14,11,0.003,-0.5,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.018
-64,-20,-0.31,0.02,-0.2,-14,7,-0.011,0,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.016
137,-19,-0.28,-0.04,-0.7,-15,16,0.004,-0.8,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
291,-11,-0.2,0.05,-1.1,-15,5,0.004,0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
260,16,0.17,0.11,-1.2,-15,-2,0.006,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
119,32,0.1,0.15,-0.2,-14,-7,-0.015,-0.5,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.021
-207,30,-0.3,0.19,-0.6,-14,-13,-0.012,0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.019
-292,23,-0.44,0.09,-1.1,-15,4,-0.008,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.018
-243,18,-0.5,0.02,-1.7,-16,10,-0.005,0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
-224,17,-0.5,0.04,-1.8,-16,9,-0.004,-0.4,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.017
158,14,0.6,-0.03,-1.9,-16,14,0.037,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,-1e-04,-3e-04,0.019
252,17,0.81,0.15,-1.3,-15,7,0.014,-2.7,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,-2e-04,-6e-04,0.02
242,20,0.82,0.11,-0.6,-15,-5,-0.007,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.022
61,25,0.33,0.21,0.5,-14,-21,-0.044,1,-0.0015,-0.0015,-0.0015,-0.0015,0,0,0,-0.0015,0.023
-406,18,-0.58,-0.03,0.1,-14,-1,-0.025,4.6,-0.001,-0.0013,-0.0013,-0.0013,3e-04,0,0,-0.0013,0.018
-326,7,-0.24,0.06,-0.9,-15,3,0.03,-0.4,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
-112,-4,0.46,-0.02,-0.6,-15,10,0.026,0.1,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,-4e-04,0.018
-51,-5,0.59,0.01,-0.3,-14,10,0.019,-0.5,-8e-04,-7e-04,-7e-04,-5e-04,-2e-04,0,-3e-04,-5e-04,0.02
-100,-6,0.36,0.13,0.9,-13,-6,-0.015,-0.4,-0.0011,-0.001,-0.001,-0.001,-2e-04,0,0,-0.001,0.018
-44,-10,-0.29,0.01,1,-13,6,-0.033,-0.3,-9e-04,-0.0011,-0.0011,-0.0014,2e-04,0,2e-04,-0.0014,0.017
-31,-10,-0.33,0.03,1,-13,6,-0.019,-0.1,-7e-04,-9e-04,-9e-04,-0.0011,2e-04,0,2e-04,-0.0011,0.018
