"climbRate","Sgz","p","q","curPitch","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SeTime1","SeTime2","SeTime3","SeTime4","SeTime5","SeTime6","SeTime7","SeTime8","SeTime9","SeTime10","SeTime11","SeTime12","SeTime13","SeTime14","diffSeTime1","diffSeTime2","diffSeTime3","diffSeTime4","diffSeTime5","diffSeTime6","diffSeTime7","diffSeTime8","diffSeTime9","diffSeTime10","diffSeTime11","diffSeTime12","diffSeTime13","diffSeTime14","alpha","Se","goal"
-108,18,-0.3,0.13,0.67,0.4,-7,-14,-0.022,-0.1,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,-0.001,0,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0.6,0.02,-4e-04
-215,11,-0.31,-0.05,0.68,-0.5,-7,11,0.01,-0.2,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-3e-04
-75,7,-0.12,-0.23,0.52,-0.8,-8,16,0.014,2.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-4e-04
217,8,0.09,-0.18,0.25,-0.9,-8,20,0.014,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.015,0,0,0,0,0,0,0,0,0,0,0.001,0,0.003,0,0.4,0.015,-5e-04
-119,18,0.21,0.08,0.66,0.5,-7,-9,-0.003,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7e-04
-129,-1,-0.23,-0.02,0.63,0.6,-6,3,-0.009,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
125,-3,-0.13,-0.04,0.38,-0.7,-8,6,0.006,0,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
110,8,0.15,0.08,0.44,-0.7,-8,-7,0.008,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
74,9,0.2,0.07,0.47,-0.6,-8,-7,0.008,0.1,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-6e-04
154,-10,-0.11,-0.03,0.36,-1.6,-8,5,0.004,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
213,3,0.09,0.04,0.33,-1.6,-9,-2,0.006,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7e-04
-46,17,-0.19,0.06,0.58,-1.5,-8,-5,-0.006,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
-110,-8,0.34,-0.02,0.6,-0.8,-8,5,0.002,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
103,-7,0.07,-0.02,0.41,0.8,-6,3,-0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7e-04
90,-1,-0.18,0.05,0.45,0.7,-6,-4,-0.01,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
-39,7,-0.05,0.08,0.58,-0.7,-8,-8,0.005,0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-4e-04
-101,3,0.12,-0.05,0.57,-0.6,-8,11,0.011,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
92,5,0.15,-0.02,0.42,0.3,-7,3,-0.007,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
145,8,0.07,-0.04,0.37,0.5,-6,4,-0.002,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,-0.001,0,0,0,0.5,0.017,-7e-04
-31,15,-0.12,0.12,0.58,0.6,-6,-11,-0.01,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-5e-04
4,-19,0.21,-0.09,0.47,0.6,-6,11,0.001,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
-368,19,-0.3,0.16,0.91,-0.3,-7,-17,-0.001,0,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-5e-04
17,-14,0.01,-0.14,0.43,-1.3,-8,17,0.008,-0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-6e-04
310,-5,0.12,0.03,0.26,-1.1,-8,-9,0.001,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
59,19,0.34,0.12,0.51,0.3,-7,-15,0.002,0.8,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6e-04
-275,16,0.26,0.17,0.83,1,-6,-19,-0.011,-0.2,0.017,0.019,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.003,0,-0.003,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-5e-04
-105,-5,0.04,-0.2,0.53,1.5,-6,21,-0.006,0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-6e-04
116,28,-0.41,0.12,0.45,-0.4,-7,-12,-0.003,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-5e-04
-140,27,-0.28,0.1,0.67,-1.4,-8,-8,0.011,-0.3,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-4e-04
-192,18,0,-0.16,0.65,-1.8,-9,9,0.015,0.2,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-5e-04
-5,17,0.15,-0.13,0.45,-1.7,-9,20,0.015,-1.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.016,0.016,0.015,0.015,0.015,-0.002,0,0,0,0,0,0.001,0,0.002,0,0.001,0,0,0,0.4,0.015,-6e-04
-145,-10,-0.19,-0.02,0.64,0.4,-7,2,-0.005,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
278,-2,0.27,-0.04,0.24,0.5,-7,5,0.003,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
108,19,0.09,0.1,0.45,1.5,-6,-12,-0.008,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-7e-04
-20,20,0,0.11,0.57,1.5,-5,-12,-0.008,-0.1,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6e-04
-76,19,-0.34,0.11,0.62,-0.4,-7,-11,0.001,0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-4e-04
-38,6,0.08,-0.03,0.53,-1.4,-8,5,0.009,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
-218,13,0.12,0.17,0.78,0.3,-7,-18,-0.005,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-5e-04
-282,-8,0.07,-0.13,0.69,0.5,-7,22,0.001,-2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-6e-04
47,-11,0.06,-0.15,0.39,0.6,-6,20,-0.008,-0.6,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-7e-04
283,2,-0.17,0.02,0.27,0.5,-7,-6,-0.009,1.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.5,0.019,-4e-04
171,-23,0.33,-0.15,0.29,0.4,-7,17,0.005,-0.1,0.018,0.018,0.018,0.017,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0.001,0,0.002,0,0,0,0,0,0,0,0,0,0.4,0.015,-5e-04
93,-10,0.33,0.18,0.51,1.4,-6,-24,-0.005,1.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-6e-04
-132,-11,0.28,0.22,0.72,1.7,-5,-24,-0.006,-0.2,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-7e-04
-416,-16,0.18,0.23,0.98,2,-5,-26,-0.011,-0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.022,-0.002,0,0,0,0,0,0,0,0,0,-0.003,0,-0.002,0,0.6,0.022,-6e-04
-554,-32,-0.07,-0.23,0.98,2.1,-5,4,-0.011,4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.016,-4e-04
174,-44,-0.16,-0.15,0.29,1.4,-6,16,0.002,0,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-5e-04
-86,-10,-0.08,0.16,0.65,0.8,-6,-17,0,0.1,0.018,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-4e-04
98,-21,0.06,-0.14,0.36,0.7,-6,16,0.004,-0.3,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-6e-04
-35,-5,-0.09,0.11,0.58,0.8,-6,-12,-0.005,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-5e-04
86,16,0.06,0.05,0.45,0.5,-6,-5,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6e-04
-106,16,-0.12,0.06,0.62,0.5,-6,-6,-0.007,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
-322,5,-0.1,0.09,0.83,0.1,-7,-9,0.005,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-4e-04
-64,-24,0.19,-0.09,0.53,0.4,-7,10,0.004,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
-240,2,-0.33,-0.02,0.74,-1.9,-9,-5,0.006,0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-3e-04
11,-9,0.4,-0.04,0.47,-2,-9,7,0.017,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
140,-6,0.62,0.01,0.37,-0.8,-8,2,-0.002,-0.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-8e-04
-196,-3,-0.31,-0.01,0.69,0.9,-6,-3,-0.019,1.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6e-04
-208,-6,-0.45,0.05,0.71,0.6,-6,-4,-0.017,-0.5,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0.5,0.018,-4e-04
-281,-14,-0.44,0.08,0.8,-0.6,-7,-12,0.013,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.6,0.019,-3e-04
-195,-26,-0.01,-0.05,0.66,-1.2,-8,8,0.019,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
-32,-31,0.33,-0.03,0.52,-0.6,-7,4,0.006,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
42,-30,0.39,0,0.46,0.3,-7,2,-0.003,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
180,-31,-0.29,-0.06,0.32,0.8,-6,7,-0.006,0,0.019,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7e-04
260,-26,-0.34,0.03,0.25,0.5,-7,6,-0.005,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.018,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0.5,0.018,-5e-04
-68,-21,-0.4,0.27,0.67,-0.5,-7,-27,0.004,-1.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,-0.002,0,-0.004,0,0,0,0,0,0.6,0.022,-4e-04
-150,-29,-0.15,-0.1,0.62,-1.3,-8,6,0.012,0.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
91,-29,0.01,-0.05,0.4,-1.3,-8,6,-0.003,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7e-04
13,-20,-0.11,-0.02,0.49,-1.6,-8,1,-0.002,1.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
164,-14,0.27,-0.02,0.34,-1.4,-8,4,0.009,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
259,5,0.3,0.16,0.28,0.3,-7,-1,-0.006,-1.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.02,-9e-04
-2,9,0.18,0.18,0.57,0.7,-6,-19,-0.009,0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.021,-7e-04
-393,3,-0.2,-0.1,0.89,0.7,-6,-15,-0.015,4.6,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.018,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.6,0.018,-4e-04
124,-8,-0.15,-0.14,0.33,-0.3,-7,16,0.009,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.4,0.015,-5e-04
-175,-5,0.1,-0.06,0.68,-0.4,-7,-9,0.006,3.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
-181,-5,0.11,-0.04,0.67,-0.3,-7,-3,0.006,2.9,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
-154,-16,0.22,-0.02,0.63,0.4,-7,3,0.001,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
-125,-19,0.23,-0.02,0.61,0.7,-6,2,0,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.017,-7e-04
-120,-20,0.23,-0.02,0.6,0.7,-6,2,-0.001,-0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,-0.002,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.017,-6e-04
-26,-26,-0.04,-0.1,0.49,1.1,-6,10,-0.01,-0.3,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
331,-15,-0.15,-0.07,0.17,0.6,-6,8,0,0,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
377,-11,-0.15,-0.06,0.13,0.5,-7,8,0.001,-0.1,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.016,-5e-04
291,1,0.19,0.22,0.29,0.5,-6,-13,-0.003,-3.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-7e-04
-21,7,0.05,0.14,0.58,0.9,-6,-15,-0.012,-0.1,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6e-04
27,-5,-0.38,-0.04,0.46,-0.5,-7,6,-0.004,0,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
53,-2,-0.31,0.06,0.47,-1.5,-8,-5,0.007,0.4,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
-249,-10,0.26,-0.07,0.7,-1.7,-9,7,0.012,1.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
-89,-25,0.33,-0.05,0.55,0.3,-7,8,-0.004,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-8e-04
55,-25,0.09,-0.04,0.44,1,-6,3,-0.017,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
77,-24,-0.02,-0.03,0.42,1,-6,4,-0.016,-0.2,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
184,-10,-0.15,0.01,0.33,0.1,-7,1,0.001,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
40,3,-0.13,0.07,0.49,-0.6,-7,-7,0.001,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
-168,1,-0.08,0.11,0.7,-0.9,-8,-13,0.003,0.5,0.016,0.017,0.017,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,-0.003,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-4e-04
-301,-7,0.01,-0.27,0.73,-0.9,-8,8,0.009,5.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-6e-04
138,-6,0.13,0.04,0.41,-0.4,-7,-11,-0.005,1.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-7e-04
-54,-4,-0.03,0.08,0.58,-0.3,-7,-8,-0.007,0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-6e-04
-94,-9,-0.18,-0.03,0.57,-0.5,-7,4,-0.005,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
68,-10,-0.15,-0.05,0.41,-1,-8,8,0.005,-0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
262,7,-0.07,0.02,0.26,-0.4,-7,0,0,0,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7e-04
167,17,-0.14,0.08,0.38,-0.6,-8,-8,-0.006,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
