"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
0.2412202,0.27676799,0.1974865,-0.25124225,0.30033636,-0.15780672,-0.12503731,0.22339463,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0,0.39269908,0,0,0,0.30210993,0.2844098,0.28567086,0.31128507,0.28219629,0.31032497,0.30996824,0.3159057,0.30001954,0,0.33756307,0,0.28098921,0,1.6062954
0.18331736,-0.25917434,0.18928441,0.12634005,0.30891601,0.15537286,0.059875987,-0.23057848,0.39269908,0,0,0,0.39269908,0,-0.39269908,0.39269908,0,0,0.30417827,0.31940878,0.31197127,0.3008113,0.29614983,0.29613775,0,0,0,0,0,0,0.26483877,0,1.8033992
-0.2029924,0.076347163,0.14032411,-0.28041257,0.12323733,0.31196486,-0.12477362,0.25697995,0,-0.39269908,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.28711644,0,0.29651684,0.30603525,0,0.29981236,0.3187934,0.31025686,0.3160501,0,0.30405864,0,0.30215822,0.31472905,0,0,1.9372964
-0.26492339,-0.30230442,-0.24666964,-0.13091321,0.11318218,-0.29556076,-0.0033952443,0.11311546,-0.39269908,0.39269908,0.39269908,0,0.39269908,0,0,0,0.27814234,0.29405354,0,0.28877387,0.32270457,0.3093646,0,0.28509431,0,0,0.28152889,0.29762822,0.3116483,0,0.31109125,0.32145389,2.0045083
0.068255021,-0.14750204,0.27820659,-0.12834187,-0.024234281,-0.15515133,-0.10643941,-0.10428491,0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0.39269908,0,0,0,0.29079784,0,0.31302924,0.27044995,0.32328514,0,0,0.29242781,0.31455911,0.2838409,0,0,0,0.30231647,1.2753672
0.30384292,-0.2849812,-0.0069493491,0.069537137,0.038201946,-0.081437698,-0.2456267,-0.19520263,0.39269908,0.39269908,-0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0.2848439,0.29958318,0,0.28895839,0.31456322,0.28630876,0.30449289,0,0.30833871,0.30028247,0,0.27827138,0.29797098,0.28412289,0.28460644,0,2.3884231
-0.12072625,-0.20554285,-0.063330753,-0.02837201,0.045390908,0.10628902,0.090057122,-0.029293231,0.39269908,0,-0.39269908,-0.39269908,0,0,0.39269908,0.39269908,0,0.2927875,0.30321816,0.29628265,0,0.28097493,0.27028577,0.30878269,0,0,0,0,0,0,0,0.30226139,1.5789893
0.0091696669,0.17655209,-0.23743653,-0.14479852,-0.15098534,0.16795087,-0.2848958,0.17175906,0.39269908,0.39269908,0.39269908,0,0.39269908,0.39269908,0,0.39269908,0,0.33280268,0,0.30470233,0.29361492,0.31613631,0.29812617,0.29606545,0.29782488,0,0,0,0.32923221,0.31299044,0.30415265,0,1.7969906
-0.25693139,0.18744467,-0.0065429583,-0.011757485,0.31228114,0.16435121,0.16258438,-0.0016490523,0,0,-0.39269908,0.39269908,0.39269908,0.39269908,0,0.39269908,0.30580882,0,0.30162218,0,0.32707471,0.2852308,0.31924874,0.29134399,0,0,0,0,0.29052095,0.29987297,0,0,1.0856439
0.10301921,-0.2019723,0.25650515,0.18858815,-0.26590039,0.24183414,-0.08610988,-0.23118369,0,0,0,-0.39269908,0.39269908,0.39269908,0.39269908,0,0.27646065,0.31165515,0.28200676,0.32172861,0.30384024,0.29130609,0.25581779,0,0.31073742,0.31514291,0,0,0.29188111,0,0,0.3059912,2.4005225
0.19025907,0.1711804,-0.04158767,-0.27376376,0.029161367,0.026642186,-0.21589,0.076240036,0.39269908,0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0.39269908,0.30526239,0.29284,0,0.30564495,0.29489137,0.30410527,0,0.29583683,0.28528126,0.32078453,0,0.29375708,0.29025759,0.2783556,0.27570619,0,2.4654259
0.092041216,0.016498369,0.1996195,-0.21596257,0.11329962,-0.20674913,-0.23122046,0.027804026,-0.39269908,0.39269908,0,0,0,0,0,0,0,0.31543414,0.32115835,0,0,0.26938167,0,0.29662633,0,0,0.29798096,0,0,0.30355779,0,0,1.1505448
0.006799194,-0.079919479,0.13833908,0.28641293,0.1939138,0.020964329,-0.13921389,0.090362547,0,0.39269908,-0.39269908,0,0,0.39269908,0.39269908,0.39269908,0.31217652,0.30354578,0.305919,0.3172915,0.27694504,0.29637374,0.28701671,0.29288158,0.29985215,0,0,0,0.30363871,0,0,0.30407331,2.45621
0.27254109,0.15599336,-0.19279193,-0.01528006,0.17031851,-0.0760596,0.29452043,0.11154343,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0.28603368,0.3049241,0.27726291,0.2776305,0.31030734,0.29376772,0.29828746,0,0.28793139,0.26332507,0.30540609,0.30775456,0.27084988,0.28022731,0.2993975,2.6536712
0.21331781,0.046960072,0.089849552,0.25199005,-0.29844991,-0.18072355,-0.12885602,0.13080495,0,-0.39269908,-0.39269908,-0.39269908,0,0,0.39269908,-0.39269908,0,0,0,0.29146,0.32286366,0.2904152,0.30237469,0.29590854,0,0.29843679,0,0.29647416,0.28205119,0,0,0.27677831,1.8629216
-0.29448643,-0.16835559,-0.23410846,-0.13022327,-0.22910797,-0.28168874,0.037431405,0.16277552,0,0,0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,0,0,0.29710069,0,0.31667003,0.28513661,0.30663715,0,0.29290038,0.31692881,0.32529702,0.28792015,0,0.32065745,0.29149372,0,0.30257926,1.8736481
0.16043134,0.25474589,0.15171183,0.10418979,-0.0059096778,-0.049626143,-0.28790006,-0.05531662,0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0.29086445,0,0.30330787,0.29396319,0,0.3009374,0.2830199,0.29013836,0.29784825,0,0.3282875,0.3083372,0,0,0,0,1.7990302
0.28306393,-0.17242652,-0.1674062,0.014413616,-0.28131092,0.10429063,-0.19606515,0.26370597,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0,-0.39269908,0.303936,0,0.30380741,0.29859693,0.29872261,0,0.31019271,0.30180201,0.31113808,0,0,0.29643057,0.2982996,0,0.28676243,0,1.6206429
0.11896225,0.089052965,0.058446696,0.25176257,0.27657825,0.15016508,-0.13104188,-0.16448422,0.39269908,0,-0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0,0.30599099,0,0.26993251,0.30365726,0,0.30578555,0.28450632,0.28236922,0,0.32573703,0,0.3265613,0,0.31619788,0.30104913,0,1.9882188
0.038163164,-0.10492754,0.17294756,0.1280943,0.26158095,0.046272404,-0.15805381,0.12029038,-0.39269908,-0.39269908,0,0,-0.39269908,-0.39269908,0,0,0.31438889,0.29723036,0.29147093,0,0.32448742,0.28863804,0.29130479,0.3053885,0,0,0,0,0.28084723,0,0,0,2.067527
0.12134314,-0.10783102,-0.24538511,0.09535484,-0.21176988,0.20812336,0.0800666,-0.17894089,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0.28397151,0,0.3145123,0.27775106,0,0.30026421,0.30378472,0.30054832,0.31573643,0,0,0,0.30154585,0.31444987,0.30657243,0.31302486,1.7557362
-0.31004722,0.31022254,0.12310992,0.05544842,0.12521438,0.23930485,0.12976863,0.12776431,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.30835792,0.28753492,0,0.28331702,0.30731124,0.30960096,0,0.2841582,0,0,0.30818465,0,0,0,0.28632016,0.32256161,1.7198763
0.28724516,-0.2701899,-0.22361144,-0.26432917,0.25991027,0.24153262,-0.12727216,-0.26687071,0.39269908,0.39269908,0.39269908,0,0.39269908,0.39269908,0.39269908,-0.39269908,0.30215692,0.30963651,0,0.26956629,0.2915961,0.29461888,0,0.28417175,0.30582431,0,0.28292657,0.32060013,0.27923413,0,0.3165464,0,2.2970469
-0.021368768,0.25331776,0.025192716,-0.07271059,0.032660236,-0.22981705,-0.26115736,0.16144151,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,0.39269908,0.29878881,0.29758595,0.30999677,0,0.29087858,0.31737292,0,0.2980163,0,0,0,0.28393289,0.2771475,0.30423352,0.31840781,0.30944506,1.7797754
-0.21614319,0.21909293,-0.28000213,0.1100396,0.29405827,-0.11617385,0.28004865,0.043566048,0.39269908,0,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.27906114,0.27364587,0,0.29626345,0.29765791,0.29235424,0.28857607,0.30914965,0,0.28175867,0,0.32037037,0,0.2996774,0.28363461,0,1.7718392
-0.014826448,0.25434782,-0.25547447,0.16945377,-0.15836359,-0.05960799,-0.29174525,0.035456511,0.39269908,0.39269908,0.39269908,0,0,0,-0.39269908,0,0.27495025,0.28578411,0.32515936,0,0.29919595,0.25951808,0.30289874,0.31191266,0.31748097,0,0,0.29826442,0.30430648,0,0.28057933,0,2.3381516
0.25766448,0.19563373,0.025184674,-0.2078717,-0.24860335,0.041688276,0.079689073,-0.240863,0,-0.39269908,0.39269908,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0,0,0,0.30384543,0,0.28844402,0.31181264,0.31834191,0.25305068,0.30959317,0,0,0,0,0,0.27585796,1.1159727
-0.063600782,-0.16852344,0.086439853,0.12217104,-0.016256803,0.090475731,0.094760059,-0.15516164,-0.39269908,0,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0,0,0,0.31582383,0,0.30931593,0.31844392,0,0,0.3144936,0.30367382,0.31416197,0,0.29619546,0.30057745,0.27634328,1.2462296
0.25421771,0.071096894,-0.13635331,-0.21232631,0.28096328,-0.29216428,-0.09579593,-0.29012082,-0.39269908,0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,0,0.29787798,0.29975008,0.30320027,0.29127121,0.29404143,0.29817011,0.30938397,0.32189882,0.29197221,0,0,0.30320601,0,0,0.29614139,0,1.7706864
-0.13292198,0.28102523,0.12070423,-0.16459875,0.075362221,-0.077315529,-0.07937038,-0.057737125,-0.39269908,0,-0.39269908,0,0,0,0,-0.39269908,0,0.30581325,0.26444013,0.30624576,0,0.2958063,0.30119966,0.3007449,0,0,0.31528419,0.29432472,0,0.30968095,0.31465963,0.30159339,2.5569012
-0.12120357,-0.059690243,0.21078158,0.14618677,0.23553974,0.30973286,0.061190303,-0.13201751,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.28507859,0.32190002,0.31412919,0.30975258,0,0.32030758,0.29386772,0.31022528,0,0,0.29068797,0,0.30026044,0.28033006,0,0.29445047,1.6167723
-0.041089347,-0.06659242,-0.18349463,-0.20692803,-0.09629616,0.09897442,0.30392734,-0.1228692,0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0.28984227,0.2974954,0,0,0.30117274,0.3004792,0,0.29938225,0,0,0.29595183,0.29601328,0,0,0.28580376,0.30800409,1.664112
0.30198274,-0.13315762,0.090533007,-0.19923644,-0.25732189,-0.092586136,0.2498089,0.11377011,0.39269908,-0.39269908,0.39269908,-0.39269908,0,0,-0.39269908,-0.39269908,0,0.29335781,0.29032529,0.30144874,0,0.3085738,0.3119815,0.29679354,0,0,0.28929619,0.29647712,0,0.27973951,0,0.28599004,1.3526914
0.23525576,-0.064892556,0.11178074,0.026509839,0.07303334,-0.2630602,0.22465835,0.2667745,0,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.28176599,0.30208974,0.29558817,0.28694758,0.29613758,0.26998565,0.26045659,0.30223118,0.30900314,0,0.31076032,0,0,0,0,0,1.6942099
-0.30952532,0.28530403,-0.22223601,0.23307573,-0.26222607,-0.20736389,0.11803606,0.2304849,0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.31342825,0.30922664,0.30908882,0.29697867,0.30152587,0.29749448,0.3230385,0,0.28977623,0,0.34888278,0,0.30224412,0.31361198,0,0.29602949,2.6643226
0.1537713,0.16004084,-0.025211154,-0.23717745,-0.18869259,-0.23274734,0.12668868,-0.11479969,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.30291896,0,0.32748576,0,0,0.29272455,0.28957573,0.29997221,0.30103113,0,0.29841639,0.29521735,0,0.31689061,0.30058843,0.29600551,2.3046843
0.11531948,-0.18815188,0.05855587,0.20169058,0.035086773,-0.28770515,0.07898962,-0.05850808,0,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0.31116667,0.31009566,0.27387091,0.29180328,0.28281793,0,0.2692016,0.30117315,0,0.28537432,0.31222889,0,0.32464176,0,0,0,2.2068891
0.073715564,-0.1066608,-0.055292268,-0.014034089,-0.25148947,-0.084739471,0.18181314,0.22042935,0.39269908,-0.39269908,-0.39269908,0,0,0.39269908,0,0.39269908,0.28990726,0.2933511,0.27007202,0.33274963,0,0.29994551,0,0.30610202,0.32657048,0,0,0.28182664,0.27788406,0,0,0,1.617492
-0.082934092,-0.26278492,-0.1752749,-0.28790433,-0.12701308,-0.31082872,-0.25797254,0.28175514,-0.39269908,0,-0.39269908,0,-0.39269908,0,0,0.39269908,0.2974785,0,0.31375189,0.30778611,0.30199627,0.2959191,0,0,0.326044,0,0,0,0,0,0,0.31848105,1.4184302
-0.07463899,0.29460692,0.30850543,0.16619547,-0.25695518,-0.21239342,-0.21863434,-0.18061663,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0,0,0,0.30352112,0,0.28963179,0.29876961,0,0.29233929,0.29055007,0,0.30341354,0,0.27829226,0.31218716,1.5470557
0.15130687,0.20944225,0.25540376,-0.10118311,0.27366253,0.15449815,-0.19006889,-0.11644346,0.39269908,-0.39269908,0,0,0,-0.39269908,-0.39269908,0.39269908,0,0.27976968,0,0.30881684,0,0,0.28752917,0,0.30818533,0,0.31623609,0.30037468,0,0,0,0.27731618,0.98306486
-0.29077316,0.037111788,-0.18247221,0.012353212,0.27532728,-0.14038966,-0.19294553,-0.083545738,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,0.29939197,0.2932025,0.30624066,0,0.28737124,0.2907867,0,0,0,0,0,0.30831226,0.31936756,0.29904796,0.30141854,0,1.5716865
0.28546199,-0.080616686,-0.26988308,-0.093453101,0.1300585,-0.026891306,-0.20115419,0.18348239,0,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0,0,0,0.32575725,0.31993394,0.30915562,0,0.28991271,0.2911618,0,0,0.2843365,0.2954159,0.2805442,0,0,1.3722368
0.061362938,0.25618749,-0.12382082,-0.065587195,-0.25327602,0.047953565,-0.17710694,-0.29152717,0,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.28396084,0.27057285,0.3029079,0.31073601,0.29405118,0.30636209,0.30338744,0.30540484,0,0,0,0.29060047,0,0.29252152,0.2896827,0,1.8465451
-0.16283769,0.14250054,-0.1435834,0.16532785,0.24061753,0.20081154,-0.28767575,-0.055174075,0,-0.39269908,0,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.30994095,0.31101388,0.29831527,0.28741221,0.29985272,0,0.29969917,0.30416081,0.2861164,0.30776789,0.31507469,0.30690845,0.29938211,0,0.29562232,0,2.2021899
0.29460286,0.24026102,-0.13629206,0.1887354,-0.30446146,-0.057609375,-0.0019152145,-0.14476437,-0.39269908,0.39269908,0,0,0,-0.39269908,0,-0.39269908,0.29288,0,0,0.28656383,0.30759693,0.28632348,0.28730005,0.29036637,0,0.29776447,0,0,0,0.30999233,0.28715295,0,1.9668699
0.27966222,-0.16804824,-0.094921677,-0.047871753,0.29548313,-0.044759712,-0.17919453,-0.19181869,0,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0,0,0.31188127,0.31146907,0,0.28714656,0.30560468,0.29923959,0.27262659,0.30252121,0.31038948,0.30141508,0.29800329,0,0.31624425,0,1.8548107
0.25402847,0.032120394,0.12184245,0.11593671,0.13260029,-0.03268148,-0.1272392,0.28704592,0.39269908,0,0,-0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.27422626,0.28996547,0.28094511,0,0.27474048,0.29976648,0.28970316,0.30578912,0.29844058,0,0.28955524,0,0.29626516,0,0,0.31126827,2.1003442
0.14907162,-0.28753543,-0.21009191,0.13539623,-0.16521989,-0.3111363,0.2274072,-0.028884826,0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.31433879,0,0.31439666,0.31769899,0.28917774,0.29552599,0.30999176,0.29619004,0.29194897,0.3300707,0.29665327,0,0.30085071,0.31902507,0.28513771,0,2.405837
-0.043949692,0.240114,-0.09398881,-0.077146424,0.24949571,-0.12345101,-0.13331374,-0.020067023,0.39269908,-0.39269908,0.39269908,0.39269908,0,0,0.39269908,-0.39269908,0.27902603,0,0.30815007,0,0.29150481,0,0,0,0,0.29327215,0.31703714,0.29762258,0.31063388,0.31803414,0,0.3241972,2.1684021
0.15202762,-0.2433144,-0.28808575,-0.034673922,-0.31332573,-0.12792899,0.0034074289,0.091671867,0,0,0,0,0.39269908,0,0.39269908,0.39269908,0.30799229,0.30406188,0.29104084,0.29116119,0.27983262,0.31430962,0,0.31320642,0.28179472,0.29664561,0.29163354,0,0.28148216,0.29751194,0,0,2.6601271
-0.27244305,0.2350605,-0.20513908,-0.18873001,-0.2333366,0.2760155,0.1167536,0.038973407,-0.39269908,0.39269908,0,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0.28004441,0.3178918,0.30011804,0,0,0,0,0.27648805,0.33322784,0,0.30220255,0,0.26855025,0,0,0,1.5979073
0.025145347,-0.24052276,0.13547665,-0.07026062,-0.25971743,-0.14201736,0.096345393,0.10016192,0.39269908,0,0.39269908,0,0.39269908,0,-0.39269908,0,0.31198919,0.29874986,0.2917729,0.31882502,0.30677039,0.31004256,0.27180625,0.31346423,0,0,0,0.30181528,0.31571517,0.28509659,0,0,2.6915017
-0.077553057,-0.30159493,-0.26040018,-0.30722392,0.0092457893,0.19930349,0.12758799,-0.079772921,0,0,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0,0.30662747,0.28960027,0,0,0.29629029,0,0,0,0,0,0,0,0,0.29944458,0.31399024,0,0.85352449
0.05397529,-0.12926095,0.23670651,-0.1866122,0.17478027,0.14286009,0.24442567,0.11565988,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,0.29855198,0.28555165,0.30731044,0.28264237,0.32776719,0.29425035,0.29812789,0.29925358,0.2965174,0,0.29032732,0,0,0.28824635,0.29219796,0.29077862,2.4940245
-0.15831954,0.0524796,-0.13457303,0.17780015,0.004209223,-0.25558248,0.23897921,0.31151532,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0.39269908,-0.39269908,0.39269908,0.29670642,0.29454433,0.31508548,0.30405623,0.2906158,0.30974634,0.30776243,0.31262015,0.30759877,0,0.2889602,0,0,0.31050798,0,0.30433944,2.4317298
0.042187492,0.30187339,-0.086036095,-0.24770799,0.010432701,0.041534881,0.014850859,0.1559251,0,0.39269908,0.39269908,0,-0.39269908,0,-0.39269908,-0.39269908,0.32121879,0.31044033,0,0.29151107,0.27428602,0.29041777,0.30900865,0.31882529,0,0.29361155,0,0,0.3025709,0.29864888,0,0,2.1511351
-0.22337786,-0.10854433,-0.29584208,0.29507128,-0.055224759,-0.13605251,-0.18333473,-0.03271091,0,0.39269908,0.39269908,0.39269908,0,0,0.39269908,0,0.30236515,0,0,0.30584666,0.30273712,0.28864416,0.29058403,0.30022255,0.29381776,0.30268587,0.29607032,0.29414087,0.30067906,0,0.31622507,0.28459335,2.2651032
0.069607887,-0.029340929,0.097060489,0.18072845,0.21135121,0.29515347,0.069598204,-0.19208403,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,0,0,0.29671347,0,0.30783983,0.30302852,0.28482946,0,0,0,0.32444814,0.29160205,0,0.31845128,0,1.132891
0.13178863,0.14862851,-0.19513637,0.16583775,0.014004772,-0.24124422,-0.052177252,0.18959269,0.39269908,0,-0.39269908,0.39269908,0.39269908,0,-0.39269908,-0.39269908,0.28289784,0,0.29175325,0.28386698,0,0,0.29417721,0.31178947,0,0.2885581,0,0.27918221,0.30670889,0,0.33023956,0.30105128,1.8427225
-0.068705243,0.12044142,-0.18344153,0.057158029,-0.044033343,0.090841457,-0.041653463,-0.12290448,0.39269908,-0.39269908,0,-0.39269908,0.39269908,0.39269908,0,0.39269908,0.2707879,0.31378717,0.28155082,0,0.31421136,0,0.29829785,0.31018596,0.33791864,0.27053386,0,0.28110817,0.30871138,0.30712524,0.29858519,0.30832122,2.6260261
-0.11858254,0.0096025107,-0.088464317,-0.2181395,-0.031967902,-0.072184411,0.079684055,0.30312614,0.39269908,-0.39269908,0,0,0.39269908,0,0,0.39269908,0,0.29964387,0.29362894,0.31405778,0,0,0.32077307,0.30968443,0.26985518,0.32658655,0.30448568,0.27560834,0.28498556,0.28702177,0,0.30595143,1.8654751
0.17582263,0.068957045,-0.28663254,-0.11495911,-0.03832971,-0.18094526,-0.085316834,-0.097141513,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0,0.31260724,0.29660028,0.30061382,0,0,0.30101997,0.30643251,0.28608365,0.28643254,0.32419957,0,0.30233075,0.29658623,1.9236613
-0.27283713,-0.105037,0.21829388,0.11334843,-0.014767688,-0.014707354,-0.25731647,-0.0014067258,0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,-0.39269908,-0.39269908,0,0.29903817,0,0.29065075,0.29415712,0,0.30324343,0.29910373,0.27601932,0,0.30110928,0,0,0,0,0,1.483569
0.11464461,-0.22089701,0.11810532,0.13782368,-0.20787864,0.26307811,0.076373364,-0.0476316,0,0.39269908,0,-0.39269908,0.39269908,0,-0.39269908,0.39269908,0,0.30537485,0,0,0,0,0.30023357,0.29431059,0.30422049,0,0,0,0.3110681,0,0.2972764,0.28600904,1.1711342
-0.1268681,0.24091684,0.20467001,-0.15501457,0.30701754,0.29195809,-0.22805845,-0.2352863,0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0,0.39269908,0,0.3046772,0.2980111,0.31106168,0.31419435,0,0.30149601,0.298328,0,0.30858447,0,0,0.26916265,0.29871131,0,0.28924801,1.8676593
0.10756231,0.12738188,0.22604845,-0.24586707,0.16320681,-0.22190604,0.12405325,0.20211038,0.39269908,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.29225011,0.30209786,0.30114294,0.30492055,0.2901873,0.29471596,0,0.29824791,0.30389858,0.30089552,0.31202866,0.30359616,0,0.29407203,0,0.30016847,1.9888526
-0.2745434,0.12037787,0.0052329553,-0.014315312,0.048540802,0.26780682,-0.24465482,-0.19715185,0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,-0.39269908,0,0.30786333,0.29705708,0.3003547,0.29823282,0,0.27825656,0.31494006,0.30551374,0.28916879,0.30328611,0.29198434,0,0.29472092,0,0,0.31361863,2.2076941
0.06942806,0.089896699,-0.21224374,-0.21631662,-0.18246786,0.085342965,-0.091994388,0.14222634,0.39269908,-0.39269908,0.39269908,0.39269908,0,0.39269908,0.39269908,-0.39269908,0.28694948,0.31445232,0.3162311,0,0.27826518,0,0.29089044,0.2932741,0,0.27580871,0,0,0.3044522,0,0,0.29765102,1.7166955
-0.082412833,-0.29843824,0.015340216,0.21241585,-0.03268275,-0.14858095,-0.26210481,-0.054340162,0.39269908,0,0.39269908,0.39269908,0.39269908,0.39269908,0,0,0.31564532,0.30232439,0,0.3169682,0.27413991,0.32048972,0.30774896,0.32081994,0,0,0.28584607,0,0,0.30481123,0,0.28424547,1.9396344
-0.25049113,-0.27021377,0.0034429401,0.060189505,0.012169859,-0.29301876,-0.005738284,-0.31060443,-0.39269908,0,-0.39269908,0,-0.39269908,0,0.39269908,0.39269908,0.3237272,0.29083329,0.29411144,0.28935292,0.29917981,0.32500613,0.2915935,0,0,0,0,0,0,0.30537073,0,0.30236789,2.4494208
-0.013548655,-0.26093193,0.18039823,-0.3121591,0.0017922761,-0.0365052,-0.30401567,-0.10511209,0.39269908,-0.39269908,0.39269908,0,0.39269908,0.39269908,-0.39269908,-0.39269908,0.30220795,0.29983247,0.29647448,0.29747767,0.27847814,0.31489452,0,0.33203469,0.28416037,0.30879783,0,0.28976999,0.30855175,0.29293125,0,0.30182482,2.3747218
-0.24254321,0.10695106,-0.092872307,-0.16163349,0.27530915,0.18315006,0.070589281,0.12865984,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0.39269908,0.39269908,0,0.29741917,0.2904301,0.31036711,0.3205007,0,0.301893,0,0.30325071,0.31119652,0.30593203,0.30452879,0.30578827,0,0,0,0,1.6131729
